연번,분류,주성분코드,제품코드,제품명,업체명,ATC코드,ATC코드명칭,비고
16549,341,228524BIS,641906611,"보령헤모시스지0.15%B액_(탄산수소나트륨, 408.1g/7L)",보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16550,341,228505BIS,641902151,"보령헤모시스에이액_(탄산수소나트륨, 441g/6.3L)",보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16551,341,228505BIS,641906652,보령헤모시스비액(탄산수소나트륨)_(441g/6.3L),보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16552,341,228506BIS,677402351,에취디졸비액(탄산수소나트륨)_(882g/12.6L),(주)녹십자엠에스,B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16553,341,228506BIS,645102051,"에이에취디액1호_(탄산수소나트륨, 882g/12.6L)",대한약품공업(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16554,341,228506BIS,644904561,헤모트레이트비2호(탄산수소나트륨)_(882g/12.6L),제이더블유중외제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16555,341,228506BIS,641902121,"보령헤모시스에이액_(탄산수소나트륨, 882g/12.6L)",보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16556,341,228506BIS,641906653,보령헤모시스비액(탄산수소나트륨)_(882g/12.6L),보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16557,341,228509BIS,645102061,"에이에취디액1호_(탄산수소나트륨, 700g/10L)",대한약품공업(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16558,341,228509BIS,644904551,헤모트레이트비2호(탄산수소나트륨)_(700g/10L),제이더블유중외제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16559,341,228526BIS,644913151,헤모트레이트비2호(탄산수소나트륨)_(385g/5.5L),제이더블유중외제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16560,341,228526BIS,641902142,"보령헤모시스에이액_(탄산수소나트륨, 385g/5.5L)",보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16561,341,228526BIS,641906651,보령헤모시스비액(탄산수소나트륨)_(385g/5.5L),보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16562,341,228519BIS,645102491,프레졸(비)액(탄산수소나트륨)_(1058.4g/12.6L),대한약품공업(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16563,341,322600BIS,641902130,보령헤모시스에이액_(5L),보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16564,341,322600BIS,641906671,보령헤모시스에이엔액_(5L),보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16565,341,322800BIS,677402240,케이바이카트761(K-Bicart761)(수출명:Bicart761)_(10L),(주)녹십자엠에스,B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16566,341,323200BIS,641904450,보령헤모시스지0.15%A액_(10L),보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16567,341,323200BIS,645101240,디에취덱스액0.15%1호액_(10L),대한약품공업(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16568,341,323200BIS,644904520,헤모비덱스0.15%1호액_(10L),제이더블유중외제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16569,341,323400BIS,677402382,에취디졸비씨지에이액_(10L),(주)녹십자엠에스,B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16570,341,323400BIS,645101230,디에취덱스액0.1%_(10L),대한약품공업(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16571,341,323400BIS,641902180,보령헤모시스지액_(10L),보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16572,341,323400BIS,641906663,보령헤모시스에이지액_(10L),보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16573,341,323400BIS,644904510,헤모비덱스0.1%1호액_(10L),제이더블유중외제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16574,341,324000BIS,646600830,뉴트리닐피디-4액_(2000mL),(주)박스터,B05D,PERITONEAL DIALYTICS,
16575,341,350400BIS,641902110,보령헤모시스에이액_(10L),보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16576,341,350400BIS,641906673,보령헤모시스에이엔액_(10L),보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16577,341,350400BIS,645102040,에이에취디액1호_(10L),대한약품공업(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16578,341,350400BIS,677402373,에취디졸비씨에이액_(10L),(주)녹십자엠에스,B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16579,341,350400BIS,644904540,헤모트레이트비1호_(10L),제이더블유중외제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16580,341,365900BIS,646601310,엑스트라닐액_(2000mL/백),(주)박스터,B05D,PERITONEAL DIALYTICS,
16581,341,366000BIS,646600840,엑스트라닐액_(2000mL/2백),(주)박스터,B05D,PERITONEAL DIALYTICS,
16582,341,406800BIS,641902220,보령헤모시스지0.15%A액_(5L),보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16583,341,429900BIS,646601671,헤모졸비제로액_(5L),(주)박스터,B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16584,341,473100BIS,641902200,보령헤모시스지액_(5L),보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16585,341,473100BIS,641906661,보령헤모시스에이지액_(5L),보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16586,341,473100BIS,677402381,에취디졸비씨지에이액_(5L),(주)녹십자엠에스,B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16587,341,478900BIS,645102520,프레졸(에이액)_(10L),대한약품공업(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16588,341,479300BIS,645102560,프레졸엘지(에이액)_(10L),대한약품공업(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16589,341,479500BIS,645102580,프레졸지(에이액)_(10L),대한약품공업(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16590,341,481400BIS,640006271,드라이세이트디에프-220_(94.63L),씨제이헬스케어(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16591,341,481500BIS,640006291,드라이세이트디에프-240_(94.63L),씨제이헬스케어(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16592,341,502400BIS,53700011,키도림티30산(A제)_(1포),에픽팜(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16593,341,510100BIS,644913110,헤모비덱스0.1%1호액_(5.5L),제이더블유중외제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16594,341,510100BIS,677402383,에취디졸비씨지에이액_(5.5L),(주)녹십자엠에스,B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16595,341,510100BIS,641902211,보령헤모시스지액_(5.5L),보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16596,341,510100BIS,641906662,보령헤모시스에이지액_(5.5L),보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16597,341,510200BIS,644913100,헤모비덱스0.15%1호액_(5.5L),제이더블유중외제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16598,341,510200BIS,641906601,보령헤모시스지0.15%A액_(5.5L),보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16599,341,510300BIS,644913090,헤모트레이트비1호_(5.5L),제이더블유중외제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16600,341,510300BIS,677402372,에취디졸비씨에이액_(5.5L),(주)녹십자엠에스,B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16601,341,510300BIS,641902141,보령헤모시스에이액_(5.5L),보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16602,341,510300BIS,641906672,보령헤모시스에이엔액_(5.5L),보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16603,341,606600BIS,677402221,케이바이카트761(K-Bicart761)(수출명:Bicart761)_(6L),(주)녹십자엠에스,B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16604,341,606700BIS,677402211,케이바이카트761(K-Bicart761)(수출명:Bicart761)_(5L),(주)녹십자엠에스,B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16605,341,645100BIS,698003021,다이아솔리드에이플러스산_(100L),콜마파마(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16606,341,645100BIS,670104051,씨디에스씨산_(100L),우리들제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16607,341,650300BIS,698000661,다이아솔리드에이산0.1%_(100L),콜마파마(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16608,341,650300BIS,670103961,씨디에스에이산0.1%_(100L),우리들제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16609,341,669500BIS,677402391,케이바이카트761(K-Bicart761)(수출명:Bicart761)_(5.5L),(주)녹십자엠에스,-,-,18년하반기작업예정
16610,349,321400BIS,646600790,다이아닐저칼슘피디액1.5%_(2000mL),(주)박스터,B05D,PERITONEAL DIALYTICS,
16611,349,321600BIS,646600770,다이아닐저칼슘피디액2.5%_(2000mL),(주)박스터,B05D,PERITONEAL DIALYTICS,
16612,349,321800BIS,646600810,다이아닐저칼슘피디액4.25%_(2000mL),(주)박스터,B05D,PERITONEAL DIALYTICS,
16613,349,324100BIS,640003120,유로솔액_(3000mL),씨제이헬스케어(주),B05CX10,combinations,
16614,349,324800BIS,641903740,페리시스1.5%원백_(5l),보령제약(주),B05D,PERITONEAL DIALYTICS,
16615,349,325900BIS,641903760,페리시스2.3%원백_(5l),보령제약(주),B05D,PERITONEAL DIALYTICS,
16616,349,326000BIS,641903780,페리시스4.25%원백_(5l),보령제약(주),B05D,PERITONEAL DIALYTICS,
16617,349,326500BIS,660300030,쿠스토디올액_(1000mL),(주)제니스팜,B05XA16,cardioplegia solutions,
16618,349,349700BIS,646600710,다이아닐피디-투액1.5%_(5l),(주)박스터,B05D,PERITONEAL DIALYTICS,
16619,349,349800BIS,646600670,다이아닐피디-투액2.5%_(5l),(주)박스터,B05D,PERITONEAL DIALYTICS,
16620,349,349900BIS,646601340,다이아닐피디-투액1.5%_(2000mL/2백),(주)박스터,B05D,PERITONEAL DIALYTICS,
16621,349,350000BIS,646601330,다이아닐피디-투액2.5%_(2000mL/2백),(주)박스터,B05D,PERITONEAL DIALYTICS,
16622,349,350200BIS,646601300,다이아닐피디-투액4.25%_(2000mL/2백),(주)박스터,B05D,PERITONEAL DIALYTICS,
16623,349,350300BIS,646600750,다이아닐피디-투액4.25%_(5l),(주)박스터,B05D,PERITONEAL DIALYTICS,
16624,349,352100BIS,641904310,페리시스1.5%투백_(2000mL),보령제약(주),B05D,PERITONEAL DIALYTICS,
16625,349,352400BIS,641904320,페리시스2.3%투백_(2000mL),보령제약(주),B05D,PERITONEAL DIALYTICS,
16626,349,352800BIS,641904330,페리시스4.25%투백_(2000mL),보령제약(주),B05D,PERITONEAL DIALYTICS,
16627,349,354200BIS,660300040,쿠스토디올액_(5L),(주)제니스팜,B05XA16,cardioplegia solutions,
16628,349,366100BIS,664300180,씨에이피디2밸런스복강투석액_(2000mL),(주)프레제니우스메디칼케어코리아,B05D,PERITONEAL DIALYTICS,
16629,349,366200BIS,664300360,씨에이피디4밸런스복강투석액_(2000mL),(주)프레제니우스메디칼케어코리아,B05D,PERITONEAL DIALYTICS,
16630,349,366300BIS,664300270,씨에이피디3밸런스복강투석액_(2000mL),(주)프레제니우스메디칼케어코리아,B05D,PERITONEAL DIALYTICS,
16631,349,423200BIS,646600680,다이아닐피디-투액2.5%_(2500mL),(주)박스터,B05D,PERITONEAL DIALYTICS,
16632,349,423400BIS,646600720,다이아닐피디-투액1.5%_(2500mL),(주)박스터,B05D,PERITONEAL DIALYTICS,
16633,349,423500BIS,646600760,다이아닐피디-투액4.25%_(2500mL),(주)박스터,B05D,PERITONEAL DIALYTICS,
16634,349,431100BIS,641903810,페리플러스1.5%액_(2000mL),보령제약(주),B05D,PERITONEAL DIALYTICS,
16635,349,431200BIS,641903820,페리플러스2.5%액_(2000mL),보령제약(주),B05D,PERITONEAL DIALYTICS,
16636,349,431300BIS,641903830,페리플러스4.25%액_(2000mL),보령제약(주),B05D,PERITONEAL DIALYTICS,
16637,349,449000BIS,664300200,씨에이피디2밸런스복강투석액_(3000mL),(주)프레제니우스메디칼케어코리아,B05D,PERITONEAL DIALYTICS,
16638,349,449100BIS,664300380,씨에이피디4밸런스복강투석액_(3000mL),(주)프레제니우스메디칼케어코리아,B05D,PERITONEAL DIALYTICS,
16639,349,449200BIS,664300290,씨에이피디3밸런스복강투석액_(3000mL),(주)프레제니우스메디칼케어코리아,B05D,PERITONEAL DIALYTICS,
16640,349,449800BIS,664300190,씨에이피디2밸런스복강투석액_(2500mL),(주)프레제니우스메디칼케어코리아,B05D,PERITONEAL DIALYTICS,
16641,349,449900BIS,664300370,씨에이피디4밸런스복강투석액_(2500mL),(주)프레제니우스메디칼케어코리아,B05D,PERITONEAL DIALYTICS,
16642,349,450000BIS,664300280,씨에이피디3밸런스복강투석액_(2500mL),(주)프레제니우스메디칼케어코리아,B05D,PERITONEAL DIALYTICS,
16643,349,463700BIS,664300060,"씨에이피디17밸런스복강투석액(수입명:Balance1.5%glucose,1.25mmolCaclium,Peritonealdialyselosung Solution for peritoneal dialysis)_(2000mL)",(주)프레제니우스메디칼케어코리아,B05D,PERITONEAL DIALYTICS,
16644,349,463900BIS,664300100,"씨에이피디18밸런스복강투석액(수입명:Balance4.25%glucose,1.25mmolCalcium,Peritonealdialyselosung Solution for peritoneal dialysis)_(2000mL)",(주)프레제니우스메디칼케어코리아,B05D,PERITONEAL DIALYTICS,
16645,349,464000BIS,664300140,"씨에이피디19밸런스복강투석액(수입명:Balance2.3%glucose,1.25mmolCaclcium,Peritonealdialyselosung Solution for peritoneal dialysis)_(2000mL)",(주)프레제니우스메디칼케어코리아,B05D,PERITONEAL DIALYTICS,
16646,349,464700BIS,664300390,씨에이피디4밸런스복강투석액_(1500mL),(주)프레제니우스메디칼케어코리아,B05D,PERITONEAL DIALYTICS,
16647,349,464800BIS,664300300,씨에이피디3밸런스복강투석액_(1500mL),(주)프레제니우스메디칼케어코리아,B05D,PERITONEAL DIALYTICS,
16648,349,494900BIS,664300220,씨에이피디2밸런스복강투석액_(5l),(주)프레제니우스메디칼케어코리아,B05D,PERITONEAL DIALYTICS,
16649,349,495000BIS,664300400,씨에이피디4밸런스복강투석액_(5l),(주)프레제니우스메디칼케어코리아,B05D,PERITONEAL DIALYTICS,
16650,349,495100BIS,664300310,씨에이피디3밸런스복강투석액_(5l),(주)프레제니우스메디칼케어코리아,B05D,PERITONEAL DIALYTICS,
16651,349,509600BIS,646601460,피지오닐액2.5%_(5L),(주)박스터,B05D,PERITONEAL DIALYTICS,
16652,349,509700BIS,646601470,피지오닐액4.25%_(5L),(주)박스터,B05D,PERITONEAL DIALYTICS,
16653,349,509800BIS,646601450,피지오닐액1.5%_(5L),(주)박스터,B05D,PERITONEAL DIALYTICS,
16654,349,510700BIS,646601210,피지오닐액2.5%_(2000mL),(주)박스터,B05D,PERITONEAL DIALYTICS,
16655,349,510700BIS,670500921,페리퓨어2.5%액_(2000mL),(주)보령바이오파마,B05D,PERITONEAL DIALYTICS,
16656,349,510800BIS,646601230,피지오닐액4.25%_(2000mL),(주)박스터,B05D,PERITONEAL DIALYTICS,
16657,349,510800BIS,670500931,페리퓨어4.25%액_(2000mL),(주)보령바이오파마,B05D,PERITONEAL DIALYTICS,
16658,349,511000BIS,646601200,피지오닐액1.5%_(2000mL),(주)박스터,B05D,PERITONEAL DIALYTICS,
16659,349,511000BIS,670500911,페리퓨어1.5%액_(2000mL),(주)보령바이오파마,B05D,PERITONEAL DIALYTICS,
16660,349,513500BIS,664300210,씨에이피디2밸런스복강투석액_(1500mL),(주)프레제니우스메디칼케어코리아,B05D,PERITONEAL DIALYTICS,
16661,349,515300BIS,664300480,멀티빅무칼륨액_(5l),(주)프레제니우스메디칼케어코리아,B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16662,349,516900BIS,664300581,멀티빅2칼륨액5L_(5L),(주)프레제니우스메디칼케어코리아,B05ZA,"Hemodialytics, concentrates",
16663,349,517000BIS,664300590,멀티빅4칼륨액5L_(5L),(주)프레제니우스메디칼케어코리아,B05ZA,"Hemodialytics, concentrates",
16664,349,644300BIJ,646601701,폭실리움인산액1.2mmol/L_(5L),(주)박스터,B05D,PERITONEAL DIALYTICS,
16665,349,659300BIS,646601711,프리즈마졸2칼륨액_(5L),(주)박스터,B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16666,349,659400BIS,646601721,프리즈마졸4칼륨액_(5L),(주)박스터,B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16667,349,665700BIS,670500932,페리퓨어4.25%액_(3000mL),(주)보령바이오파마,B05D,PERITONEAL DIALYTICS,
16668,349,665800BIS,670500912,페리퓨어1.5%액_(3000mL),(주)보령바이오파마,B05D,PERITONEAL DIALYTICS,
16669,349,665900BIS,670500922,페리퓨어2.5%액_(3000mL),(주)보령바이오파마,B05D,PERITONEAL DIALYTICS,
16670,391,110530BIJ,645902371,오르파주(L-아스파르트산-L-오르니틴수화물)_(0.5g/5mL),동광제약(주),A05BA06,ornithine oxoglurate,
16671,391,110530BIJ,651900281,"레보멜스주(L-아스파르트산-L-오르니틴)(수출명:호르텍-엘주(L-아스파르트산-L-오르니틴), 헬탄주(L-아스파르트산-L-오르니틴))_(0.5g/5mL)",명인제약(주),A05BA06,ornithine oxoglurate,
16672,391,110530BIJ,648500711,리브락정주(L-아스파르트산-L-오르니틴수화물)_(0.5g/5mL),신풍제약(주),A05BA06,ornithine oxoglurate,
16673,391,110530BIJ,652605601,"오스파주사액(엘-아스파라긴산-엘-오르니친)(수출명:FASTOPAInjection,HEPAPROFASTOPAInjection)_(0.5g/5mL)",알보젠코리아(주),A05BA06,ornithine oxoglurate,
16674,391,110530BIJ,651600921,헤파멜즈주(L-아스파르트산-L-오르니틴)_(0.5g/5mL),한화제약(주),A05BA06,ornithine oxoglurate,
16675,391,110531BIJ,651900291,레보멜스주사액(L-아스파르트산-L-오르니틴)(수출명:호르텍-엘주사액(L-아스파르트산-L-오르니틴))_(5g/10mL),명인제약(주),A05BA06,ornithine oxoglurate,
16676,391,110531BIJ,693900551,리벨인퓨전주(L-아스파르트산-L-오르니틴)_(5g/10mL),(주)셀트리온제약,A05BA06,ornithine oxoglurate,
16677,391,110531BIJ,651600911,헤파멜즈인퓨전주(L-아스파르트산-L-오르니틴)_(5g/10mL),한화제약(주),A05BA06,ornithine oxoglurate,
16678,391,110531BIJ,653005851,파라멜인퓨전주(L-아스파르트산-L-오르니틴수화물)_(5g/10mL),(주)한국파마,A05BA06,ornithine oxoglurate,
